temperature,rainfall,humidity
31.0,253.5,71
5.4,44.9,56
18.0,88.8,50
19.6,24.3,50
35.0,57.4,43
19.2,174.3,33
23.6,263.0,58
18.6,211.0,80
8.9,140.7,43
42.4,221.1,73
40.8,124.1,64
33.5,40.6,70
44.5,52.2,34
12.6,275.5,92
22.2,193.4,58
22.5,284.9,80
12.0,117.2,65
27.2,79.0,82
41.0,234.8,48
18.6,77.8,54
40.8,0.2,22
43.9,257.8,86
41.9,13.7,80
21.4,191.9,52
17.0,267.5,48
15.2,80.7,78
32.9,209.9,69
41.1,282.7,21
13.4,154.5,88
36.3,176.5,80
41.2,205.8,67
7.4,176.4,32
38.4,131.9,21
42.9,135.8,72
15.3,17.2,56
25.9,1.0,88
44.8,94.0,22
18.3,297.8,36
29.8,25.0,37
16.7,18.2,39
43.2,242.6,32
21.3,249.9,53
37.0,180.3,64
42.0,87.6,93
19.4,284.3,24
7.7,225.2,51
17.8,238.0,51
36.9,100.4,46
11.4,294.3,64
27.9,58.2,75
11.0,264.7,40
45.0,264.5,63
44.6,68.3,38
42.1,156.6,55
15.1,187.5,83
14.6,157.6,87
36.0,5.9,69
21.2,242.9,76
36.5,241.9,86
33.4,77.9,24
29.1,194.6,39
5.7,130.9,91
15.6,139.7,55
24.1,145.1,69
41.9,5.2,28
39.8,136.4,87
27.0,1.2,35
14.6,291.5,84
19.3,97.3,42
11.3,58.0,36
32.0,252.8,26
33.3,81.3,55
43.2,254.3,39
43.5,58.7,32
26.7,282.7,68
27.8,78.1,96
38.0,166.8,92
18.5,22.2,51
30.6,292.7,58
44.4,282.0,75
37.9,6.9,81
29.4,13.7,39
14.9,29.4,63
24.2,49.3,67
12.7,85.3,69
36.8,279.9,76
27.3,143.8,52
13.6,171.7,57
15.6,71.0,51
24.0,280.1,48
29.3,64.5,96
9.3,169.6,81
21.1,196.3,96
44.7,261.6,63
24.0,17.5,32
44.6,95.5,74
43.8,237.0,61
24.2,58.8,88
37.0,4.4,67
38.2,271.1,96
28.5,54.4,99
40.7,124.8,96
24.9,0.4,82
19.8,114.7,63
10.0,5.3,40
36.4,36.1,42
28.3,273.5,33
7.9,51.8,40
44.4,111.1,30
30.6,172.7,60
17.4,283.1,54
9.4,8.1,64
13.9,134.6,95
13.8,286.6,33
40.8,27.9,33
32.8,170.5,20
21.0,284.4,55
42.6,253.8,81
15.1,234.6,34
8.1,194.8,27
25.8,6.7,80
39.9,165.8,55
31.8,32.0,23
6.0,227.0,32
25.3,285.7,81
24.1,101.6,37
39.7,268.1,74
40.5,84.3,38
7.5,39.2,81
34.3,48.9,60
21.4,155.7,74
32.3,185.1,42
34.7,33.4,98
20.5,299.9,27
44.8,230.3,90
42.3,111.2,78
21.4,19.5,96
22.0,165.3,38
32.2,180.5,75
36.3,58.9,46
12.4,28.3,92
16.5,234.0,22
21.3,226.7,90
5.5,77.2,60
9.3,115.0,45
24.5,281.5,98
31.3,205.2,93
25.0,78.6,73
14.3,185.3,29
6.8,279.6,100
24.1,130.6,23
30.0,268.1,68
37.0,101.5,88
25.8,166.1,62
41.7,253.6,94
20.7,146.6,78
14.6,82.7,62
23.6,255.6,49
14.0,49.7,39
5.2,137.0,85
26.9,268.4,57
25.5,40.3,66
15.1,12.4,70
16.9,63.2,90
38.1,243.8,21
13.9,12.5,31
40.1,274.7,21
15.5,35.5,79
29.8,80.5,34
21.0,74.9,55
19.3,251.0,97
31.8,114.4,64
38.3,195.2,71
12.3,295.7,45
23.9,57.5,81
20.2,267.8,81
27.0,65.8,98
10.8,165.0,86
23.2,125.3,81
37.9,269.6,44
11.6,72.8,69
8.6,116.8,23
39.0,274.3,69
15.0,242.7,100
6.6,200.5,78
38.0,156.4,67
16.8,211.7,74
25.4,141.5,89
21.1,126.1,35
22.1,186.6,84
41.0,221.6,78
40.6,246.2,42
14.6,221.6,84
31.6,4.0,23
37.2,260.9,33
19.5,62.3,21
13.5,172.0,53
7.8,45.7,95
29.6,223.2,95
24.9,84.0,68
36.0,5.3,86
41.9,169.7,84
36.7,216.8,62
11.3,19.9,57
32.0,287.9,75
9.8,196.1,75
16.2,100.0,100
43.5,14.1,20
8.3,124.5,26
13.7,77.1,36
24.0,86.2,86
14.2,36.4,21
41.6,12.3,77
30.4,247.5,43
17.1,254.4,65
41.5,249.8,27
34.6,204.9,93
34.0,281.1,60
32.4,254.8,33
36.8,267.1,90
36.8,181.0,59
42.4,134.2,36
10.8,221.9,39
17.3,276.6,69
8.9,274.5,26
34.6,87.2,62
15.6,104.2,63
21.0,252.4,66
25.9,197.3,69
10.6,283.6,96
28.5,61.9,63
31.9,181.7,74
12.9,63.0,85
15.3,58.8,30
23.1,66.0,59
37.6,142.3,45
28.3,187.3,92
16.3,210.6,24
40.0,91.3,86
34.0,138.3,95
34.5,175.4,37
11.0,8.2,44
27.1,221.4,33
20.3,279.0,100
18.9,196.6,82
22.3,252.6,92
12.0,169.4,56
9.5,91.2,65
34.0,8.8,83
22.3,250.6,93
13.2,167.0,51
35.3,246.8,87
26.0,35.8,63
39.3,8.7,61
27.9,217.5,46
19.9,104.5,22
32.1,274.6,75
15.2,158.3,95
34.9,218.3,56
5.6,47.4,43
36.1,118.8,59
29.5,204.8,55
27.0,40.2,21
37.8,154.8,73
31.8,174.5,79
11.8,200.6,48
25.6,232.9,90
35.1,72.3,35
18.9,19.9,100
26.1,91.4,75
20.1,170.9,41
23.6,103.6,59
42.9,124.2,73
28.9,276.5,57
27.0,74.1,80
5.7,234.3,90
19.2,1.6,85
18.5,202.4,67
14.6,35.2,69
20.4,31.5,91
40.5,252.9,97
39.6,164.5,69
40.2,167.7,26
29.3,164.7,80
10.0,282.6,48
31.5,250.5,63
23.2,296.1,100
22.4,38.9,85
18.0,122.9,73
37.2,184.6,20
37.5,115.2,48
20.2,222.6,69
36.8,226.3,81
25.4,2.1,54
34.9,121.2,95
34.7,12.3,69
35.2,219.9,44
13.8,247.7,79
36.0,236.0,50
19.3,294.6,36
7.7,296.3,45
29.3,166.0,85
8.3,217.7,62
5.2,239.6,43
25.5,225.3,49
13.0,223.1,77
6.9,89.4,57
16.5,173.9,40
43.1,114.6,91
36.5,211.3,95
27.1,193.9,84
32.2,126.5,72
38.5,21.3,57
29.6,285.8,58
40.6,162.9,32
17.7,23.4,25
29.4,92.4,92
5.9,230.0,31
34.1,208.0,62
43.1,172.9,48
10.8,38.7,46
15.2,125.7,49
14.3,25.9,70
7.3,260.6,48
21.6,204.8,79
29.4,140.6,89
29.9,82.1,97
29.7,245.8,26
36.7,153.1,83
33.5,179.5,95
26.4,14.1,92
41.2,112.7,29
40.4,100.9,30
21.2,43.2,44
34.7,189.0,67
38.1,72.9,55
18.5,286.0,70
7.3,77.9,36
17.4,140.8,75
25.8,230.4,56
20.6,64.5,29
24.7,7.6,42
8.0,153.9,71
27.3,91.5,40
20.8,73.4,25
41.4,298.3,95
14.9,133.0,37
31.0,228.4,83
35.4,6.5,100
21.0,119.2,26
38.3,276.0,94
12.4,288.0,44
26.6,147.5,24
15.6,174.3,59
24.3,260.1,36
16.5,49.2,93
42.4,154.2,60
22.5,65.8,97
8.6,160.6,62
13.4,126.9,54
32.1,23.6,61
31.9,256.1,96
18.6,92.5,48
38.8,218.2,88
13.7,265.8,36
35.7,229.2,85
16.6,216.7,64
38.2,18.2,35
13.9,111.8,81
37.6,300.0,100
33.0,149.8,99
10.0,293.5,62
26.1,147.8,69
26.5,143.5,50
41.5,153.6,58
6.2,228.7,73
13.3,203.1,55
36.3,147.7,32
31.9,206.4,38
31.3,150.1,64
41.6,253.6,50
10.9,159.9,85
31.2,69.9,64
36.7,84.8,64
32.8,37.9,85
10.5,7.8,26
15.7,157.1,46
11.3,280.0,73
34.2,226.4,80
12.9,165.7,83
23.7,122.6,52
22.5,3.8,67
5.0,130.8,24
26.9,86.6,23
24.5,82.4,75
44.5,181.8,63
33.4,215.4,22
10.4,150.2,86
18.8,21.7,47
31.1,196.1,95
24.6,77.7,86
39.8,246.2,76
20.7,249.5,61
41.2,118.0,54
6.0,191.8,75
41.7,28.8,64
15.3,289.3,72
37.9,65.7,29
25.5,212.3,61
36.6,185.2,28
16.7,131.6,65
6.8,261.2,64
14.2,150.1,95
33.6,111.7,23
44.8,35.7,92
13.4,51.7,72
30.2,118.9,96
44.9,215.3,55
7.2,236.5,62
20.2,184.2,44
19.5,180.9,88
42.6,98.8,54
35.0,126.4,71
40.7,118.6,32
44.2,37.5,37
6.4,177.4,37
17.3,127.5,89
29.3,167.5,71
39.8,157.3,52
11.8,214.7,86
12.1,151.6,28
19.3,155.8,56
19.6,178.9,70
40.7,258.1,95
13.1,94.7,68
33.6,288.7,73
42.8,32.8,70
18.1,180.0,73
6.6,113.5,80
9.4,298.2,64
38.0,291.5,44
32.5,228.8,44
7.3,222.8,91
18.5,248.2,87
23.5,211.7,57
6.7,283.6,81
30.8,83.9,89
43.5,128.2,91
17.5,146.5,92
22.0,250.4,27
36.8,45.2,76
38.6,262.9,55
33.7,250.6,93
17.6,114.0,50
35.6,200.1,51
34.3,231.5,87
15.7,158.1,42
6.0,13.3,56
30.3,38.2,83
12.7,125.3,59
26.0,294.6,29
39.7,131.4,100
26.6,28.2,68
37.5,271.9,68
29.0,191.6,22
16.9,260.5,82
5.4,48.5,48
5.4,238.3,34
28.7,40.8,82
27.6,294.0,36
22.6,241.0,70
32.0,145.3,83
7.8,95.1,53
9.7,107.4,30
26.3,144.0,65
12.9,31.2,32
33.7,76.6,53
6.9,59.3,29
27.7,50.4,92
26.6,97.7,80
28.5,191.1,97
44.9,209.9,43
33.3,162.9,87
39.4,27.0,30
28.5,133.2,27
6.3,45.8,73
32.4,222.8,66
28.3,174.1,38
29.7,283.7,38
18.6,158.4,72
15.9,60.4,72
26.0,123.7,93
34.1,188.3,84
19.0,299.3,65
35.0,5.0,89
10.4,230.5,56
21.3,236.5,57
41.6,179.3,55
34.7,258.7,71
18.4,278.3,22
12.8,102.6,64
42.8,76.2,49
38.7,215.2,57
30.1,20.6,45
38.8,244.6,52
31.0,56.3,42
5.1,18.1,34
31.3,105.8,42
15.4,72.3,25
6.6,55.3,75
18.8,211.0,42
43.0,205.2,64
8.9,175.3,78
19.5,263.9,86
44.5,299.0,93
28.7,289.6,72
19.1,152.5,78
42.7,249.3,28
25.9,110.4,50
32.7,73.9,50
32.7,120.0,54
25.0,223.4,98
15.5,218.1,55
24.5,35.5,42
26.5,91.7,77
6.5,257.8,74
18.0,161.0,31
13.4,291.3,87
43.0,11.4,27
29.0,15.3,33
14.7,120.6,63
37.3,71.0,59
40.7,187.2,42
29.8,63.1,87
9.5,205.8,81
32.7,122.5,42
27.2,94.4,68
25.3,182.3,76
37.1,116.6,75
13.2,152.0,50
6.2,5.2,63
9.3,81.6,29
20.7,57.0,44
39.2,16.6,37
6.7,195.6,95
9.9,144.6,57
6.5,42.2,31
13.0,133.4,71
10.1,221.6,98
10.7,274.1,66
17.6,34.2,57
31.5,255.2,90
18.6,299.1,74
18.6,21.1,81
28.9,136.8,73
26.0,250.9,50
16.6,35.4,21
13.1,118.5,30
35.4,9.6,46
6.5,79.0,25
15.0,92.2,31
35.0,36.0,59
40.9,231.7,48
42.0,163.0,95
34.2,198.7,72
14.1,263.7,80
35.6,251.3,100
43.1,148.6,80
38.2,280.7,20
38.2,92.9,65
13.0,237.7,39
7.6,158.1,50
20.6,6.7,76
33.6,14.7,59
39.1,147.0,69
9.6,22.7,76
6.1,272.7,26
9.6,45.5,75
11.1,292.6,28
42.2,239.9,45
10.9,150.3,86
34.4,21.2,60
43.6,268.9,66
26.6,3.9,60
45.0,7.8,63
33.6,286.0,71
42.7,183.7,22
27.5,274.5,100
44.6,256.4,63
19.2,128.1,100
21.3,16.9,65
43.4,1.7,25
43.1,197.5,34
32.6,183.2,78
8.6,282.8,70
37.3,143.7,77
36.0,103.3,71
22.8,226.8,72
9.5,28.3,31
34.5,228.4,50
45.0,289.3,83
32.2,38.5,54
26.4,12.6,74
22.4,215.3,94
15.5,223.3,89
21.0,263.6,21
9.5,111.8,85
23.1,267.0,61
30.2,248.9,45
30.2,280.5,26
42.1,164.9,85
12.3,53.4,71
12.6,257.9,80
15.9,54.7,70
12.3,190.6,98
20.4,184.4,72
34.2,105.5,82
34.8,236.4,76
14.0,109.4,85
26.1,192.2,30
40.9,101.0,73
25.4,246.5,67
22.3,44.2,57
44.6,231.4,32
23.5,215.5,59
24.0,0.5,69
7.7,158.7,52
11.8,69.5,98
5.9,25.2,40
41.9,180.8,41
11.2,161.1,99
33.3,22.9,54
5.4,2.5,42
25.0,87.4,67
17.7,140.2,85
13.9,92.7,34
30.0,162.8,73
12.3,7.7,89
24.2,145.2,55
6.4,22.0,30
42.4,103.1,91
7.4,170.4,35
37.9,237.3,81
26.4,101.9,45
33.0,209.2,46
33.3,198.1,33
21.8,267.8,43
44.2,224.2,94
34.5,289.6,33
28.7,255.0,54
28.0,193.2,38
26.4,103.3,92
12.2,277.3,45
19.4,234.7,58
16.6,221.7,52
44.6,251.3,40
7.0,286.9,81
43.8,112.4,68
39.5,105.2,66
12.2,299.9,32
30.4,0.5,47
22.7,19.2,31
16.6,31.2,64
25.5,70.2,58
11.1,168.7,47
16.9,39.9,45
41.3,294.4,60
12.0,225.5,51
7.2,130.8,64
6.0,107.6,45
5.6,185.2,46
38.4,19.0,70
27.8,113.2,57
15.2,27.0,36
39.4,268.9,41
14.0,185.5,92
42.8,227.2,80
7.6,20.3,21
27.9,48.0,23
18.6,279.9,39
20.0,13.7,57
30.5,131.4,61
27.1,178.0,29
16.9,50.3,75
11.2,136.9,23
33.6,266.3,23
6.7,78.0,23
24.9,231.6,100
6.6,249.4,90
23.5,114.4,29
37.9,107.5,29
42.7,48.3,21
8.5,9.1,28
11.3,116.6,70
15.8,232.7,67
18.3,217.6,21
18.6,125.3,41
35.2,281.0,83
41.4,91.9,78
32.5,26.0,99
6.2,121.1,99
21.1,62.2,84
26.7,207.3,44
43.6,42.5,87
33.6,32.0,74
29.1,104.4,68
33.5,50.4,76
31.5,255.0,79
24.1,251.8,84
14.4,267.8,73
36.3,221.1,80
16.4,81.1,71
33.4,16.9,70
7.6,227.3,67
6.4,233.2,70
19.7,105.5,89
41.8,2.1,48
9.3,126.0,64
13.9,43.1,46
23.2,28.6,70
33.1,297.4,27
43.4,129.5,65
42.0,91.5,52
16.0,295.9,66
37.4,216.2,65
6.2,276.3,89
31.4,230.7,44
32.9,89.8,73
33.4,134.3,82
22.0,196.0,68
24.9,210.5,88
25.7,160.6,43
35.8,73.0,94
15.8,208.8,70
38.1,153.0,51
35.8,29.5,73
19.8,64.8,25
30.4,225.9,52
10.1,163.6,46
8.3,72.8,50
9.7,147.0,31
44.1,241.6,95
5.5,297.8,94
9.0,176.9,96
20.4,31.9,26
28.3,47.2,25
14.9,174.0,69
20.4,63.5,95
23.7,77.1,75
25.5,125.2,29
13.8,204.9,33
16.8,125.0,53
31.8,149.4,99
16.2,58.3,61
27.5,25.0,90
41.1,158.7,98
19.0,237.9,46
12.2,234.5,62
28.4,292.9,99
17.9,39.0,45
28.6,171.4,22
20.1,50.9,89
16.0,173.4,80
33.2,11.3,52
7.7,281.6,38
32.8,155.9,36
29.5,149.4,40
32.0,26.1,63
12.3,127.4,83
30.2,258.5,45
30.3,108.8,76
20.8,150.4,63
30.3,139.6,34
16.7,258.0,41
10.1,38.3,21
41.3,84.6,32
26.0,57.8,26
6.4,242.8,26
12.7,7.3,74
11.1,12.5,91
32.3,133.2,68
43.8,268.9,50
20.7,216.3,37
37.6,177.5,34
23.2,255.3,63
43.2,93.4,27
21.9,185.2,88
26.9,53.7,65
44.2,153.7,66
11.4,52.6,86
39.6,7.4,51
35.5,212.4,49
36.0,99.7,61
34.4,147.8,87
24.2,30.5,69
32.9,176.7,94
9.3,30.4,40
10.3,246.8,96
8.5,12.9,46
30.1,113.3,78
42.7,50.4,48
41.4,35.1,47
39.5,261.7,64
16.0,154.0,92
29.9,292.4,55
14.5,222.2,38
29.5,130.8,49
12.8,107.9,61
10.7,8.4,52
43.1,98.5,24
21.8,168.3,57
38.5,78.1,100
41.2,73.5,35
21.5,71.8,56
32.1,225.9,72
41.8,78.2,84
27.0,38.4,92
42.8,181.7,30
43.7,257.4,78
24.2,229.0,53
32.7,149.4,65
19.6,207.0,61
8.1,104.9,58
25.0,248.7,51
29.9,25.2,96
36.5,40.2,32
7.8,294.4,88
36.5,93.2,88
18.4,188.8,63
29.6,102.7,58
44.5,148.4,51
26.2,151.3,80
13.0,57.4,32
42.7,82.5,92
38.7,195.8,74
24.5,278.7,51
12.5,194.7,68
30.3,267.8,23
44.9,26.1,81
44.3,194.1,60
14.0,259.2,59
30.1,40.6,35
17.0,22.0,90
36.4,210.1,48
10.5,167.4,60
13.7,11.7,70
26.9,279.9,35
19.3,206.8,46
26.5,202.7,30
5.0,50.0,92
34.6,73.8,86
10.5,293.1,31
23.1,182.5,30
16.9,66.0,62
38.1,272.4,78
15.6,236.0,43
29.1,142.2,31
5.3,211.8,45
25.7,188.6,84
26.6,156.5,57
8.2,234.1,72
6.2,31.7,63
18.9,141.5,63
16.9,52.5,24
22.9,140.0,66
34.1,177.1,88
41.0,295.7,61
40.9,166.8,88
13.0,160.8,78
22.7,35.8,99
41.3,131.0,81
29.1,234.7,44
34.2,45.7,82
5.5,148.6,100
26.4,164.1,33
30.3,196.1,92
30.0,213.9,100
29.2,215.3,29
22.3,92.6,98
17.4,245.3,74
8.0,43.9,60
29.0,215.2,30
18.4,228.6,99
42.7,172.0,37
24.7,84.9,24
38.9,131.1,59
12.1,91.1,92
33.1,268.0,66
32.6,30.1,57
14.9,212.6,48
5.4,111.0,32
11.2,124.9,62
31.0,234.0,56
35.7,6.5,22
22.6,191.2,83
7.4,218.0,100
42.3,80.7,80
41.8,154.7,24
20.4,280.7,46
6.4,206.6,70
36.7,234.6,85
8.0,184.7,98
10.3,68.5,73
35.5,227.5,93
6.1,125.6,78
38.9,245.2,30
24.9,187.4,86
13.5,157.7,88
14.1,167.6,42
20.9,4.2,98
12.3,39.4,31
16.7,131.6,93
22.8,280.5,67
19.5,155.9,80
13.5,293.1,25
37.8,233.1,31
18.8,234.2,58
41.8,124.5,37
17.8,250.3,54
9.2,147.7,26
28.1,236.5,61
28.8,140.2,84
26.8,45.2,67
42.8,275.8,22
34.4,225.7,33
22.4,221.8,50
22.1,193.9,20
27.2,111.9,93
31.7,141.3,98
27.3,102.0,81
20.2,141.7,54
39.6,56.1,60
41.0,30.6,65
32.4,128.5,60
34.0,281.9,23
37.8,121.6,20
6.2,8.0,51
22.3,129.8,33
43.9,275.5,64
12.3,289.2,53
41.4,192.0,98
29.8,192.5,84
39.8,236.3,51
18.4,235.7,92
32.1,110.0,25
12.5,284.7,95
36.9,125.0,20
35.9,225.9,92
29.2,270.8,64
35.9,220.9,77
21.5,79.4,75
43.6,96.4,67
39.1,179.3,91
26.1,182.5,45
19.4,191.6,25
37.1,17.6,79
38.0,183.5,61
36.4,166.8,80
30.5,121.4,52
39.1,17.6,50
16.5,212.4,65
17.5,11.3,100
22.2,145.7,32
36.5,6.5,91
11.4,179.9,34
33.5,65.3,59
35.9,257.1,33
30.5,4.7,45
33.5,224.9,94
28.9,64.1,36
28.7,120.7,36
11.3,287.0,56
9.8,0.8,46
7.8,56.6,80
20.8,192.4,45
40.3,5.6,50
44.1,105.1,94
5.6,56.5,33
34.7,244.4,72
14.4,189.6,93
22.6,273.1,29
39.3,259.4,55
28.1,89.5,48
31.6,148.0,84
10.2,244.5,44
34.5,297.7,27
29.6,255.8,45
13.1,96.3,84
22.7,22.6,75
7.3,128.1,90
8.6,122.4,74
6.0,218.6,55
13.0,91.6,96
44.2,102.8,45
16.8,36.8,42
24.2,54.1,61
39.0,15.7,76
9.8,243.6,80
36.8,233.5,37
6.5,66.8,48
35.2,150.0,93
27.4,283.8,92
14.0,268.0,95
16.5,233.5,47
40.5,54.2,66
18.9,1.2,26
34.2,189.2,56
11.0,13.3,81
23.7,168.1,88
27.5,175.9,72
38.0,105.0,65
21.1,158.6,61
17.9,164.4,62
22.8,246.2,88
42.8,261.4,45
17.3,107.2,44
10.4,121.3,70
22.4,186.2,50
17.3,202.6,59
16.7,218.9,92
10.7,228.0,85
31.2,50.5,66
19.3,280.7,51
20.1,121.3,84
20.6,100.4,94
33.9,287.8,80
16.6,230.1,21
16.7,65.6,37
18.5,133.6,27
9.6,202.3,84
23.9,205.4,29
25.4,70.0,100
10.2,0.3,67
39.0,60.4,57
12.1,91.4,97
35.0,280.5,41
27.7,153.6,44
16.9,157.6,80
10.1,295.6,75
17.2,9.6,59
31.6,222.5,97
21.2,170.0,61
32.2,103.5,69
16.2,119.0,47
26.0,16.5,59
31.9,260.4,57
36.6,245.8,60
29.3,129.4,84
8.0,260.5,88
24.0,253.1,93
15.1,142.7,21
44.2,255.7,99
6.5,51.2,58
38.2,168.0,24
34.9,90.2,67
26.3,255.5,84
11.7,101.7,37
18.4,268.0,43
42.3,254.3,46
31.7,235.0,98
16.3,51.9,61
32.9,132.3,65
5.6,86.5,92
29.3,45.6,20
34.8,290.4,63
44.0,227.8,81
19.6,251.4,95
23.5,288.2,64
12.0,232.3,88
41.6,134.4,35
23.2,151.2,53
24.3,188.8,52
22.0,181.6,37
39.6,33.6,55
6.2,68.8,51
31.7,157.3,86
34.1,64.9,48
32.5,232.8,99
20.6,63.6,64
18.1,65.9,71
16.8,206.4,21
24.3,272.3,81
26.7,264.0,49
23.6,86.0,25
23.9,96.1,43
10.7,125.6,94
33.2,185.5,74
6.1,285.2,32
6.8,155.2,30
17.3,27.5,96
29.6,284.6,93
8.3,237.8,44
27.1,82.2,43
14.1,175.6,38
9.3,236.1,32
6.9,78.5,76
44.1,146.3,76
20.3,42.6,37
18.5,171.4,26
15.6,104.9,94
40.1,14.4,72
21.6,93.5,27
10.7,239.0,77
28.0,213.2,64
32.8,233.5,78
16.1,91.6,32
21.6,146.2,51
40.3,181.3,83
25.5,67.4,42
38.0,171.9,36
11.7,43.6,36
5.9,192.2,98
22.7,122.7,94
16.6,131.6,35
39.2,297.1,79
25.4,181.4,69
22.2,140.2,36
17.5,296.1,83
21.1,208.2,27
40.7,257.6,67
35.6,195.3,30
28.1,152.3,68
26.0,269.8,53
34.3,166.6,43
13.5,147.4,73
28.6,218.2,90
38.0,286.4,27
18.5,78.1,86
20.6,181.9,66
33.7,107.8,71
30.3,37.3,82
29.7,296.8,71
27.2,288.2,80
7.3,21.6,42
15.3,109.4,51
12.2,264.8,27
39.8,60.6,66
18.5,284.4,94
42.5,45.5,21
34.1,51.6,72
13.7,42.5,39
7.5,81.3,48
21.0,45.6,66
35.9,61.4,57
23.6,61.5,28
28.2,26.3,72
20.7,123.2,63
5.2,235.1,23
39.8,260.4,46
17.2,55.9,32
30.7,163.3,41
10.0,169.4,81
12.5,7.2,51
31.1,6.0,39
24.8,37.3,45
7.9,36.9,47
31.9,273.9,76
43.6,141.3,91
7.1,109.9,34
12.0,2.3,88
6.4,180.3,29
36.0,132.1,53
12.7,118.6,44
33.7,283.9,43
28.7,159.9,86
36.8,42.0,96
33.3,165.3,22
17.6,179.6,26
41.8,244.3,65
36.0,282.1,30
32.7,81.0,22
31.6,42.1,26
13.4,94.3,56
42.0,197.6,41
15.3,29.0,26
14.6,103.0,79
40.6,64.0,47
27.4,43.6,85
13.2,237.6,86
27.4,6.6,65
29.1,263.8,34
17.5,216.8,87
22.8,267.4,71
42.3,241.9,90
7.4,33.5,75
40.2,39.3,86
27.6,232.0,47
15.0,238.7,38
22.9,263.4,21
42.0,189.5,52
32.1,97.8,93
38.2,107.0,54
41.1,220.5,23
20.0,63.7,58
29.3,8.5,70
23.0,212.2,29
17.8,17.0,60
7.2,20.6,26
25.4,32.9,44
32.6,289.5,57
30.9,104.4,83
5.2,172.6,32
14.2,213.5,20
36.2,140.6,37
7.4,158.6,99
7.0,224.9,29
14.1,45.6,45
41.1,80.4,38
6.3,180.3,80
40.4,17.1,35
26.2,233.4,95
10.0,186.7,73
14.5,126.2,38
7.3,186.7,64
18.2,136.3,32
10.3,118.4,51
41.7,158.3,77
27.3,184.6,60
31.6,276.0,86
10.5,256.8,31
43.5,269.7,89
9.9,40.4,34
36.4,95.4,46
6.4,69.4,90
10.9,4.1,92
15.5,30.2,98
24.0,92.4,82
6.1,205.3,25
31.9,2.4,86
12.2,114.8,74
17.3,166.7,38
32.6,135.6,100
27.0,34.5,51
32.8,282.7,92
25.5,16.9,42
34.3,256.1,28
18.6,202.7,57
13.2,69.9,29
42.9,102.6,98
42.5,246.1,30
8.6,16.9,47
29.9,26.4,57
14.6,206.2,49
38.4,121.6,64
6.7,219.5,22
38.5,84.2,50
28.6,97.4,76
43.1,288.1,100
26.6,290.0,30
31.0,199.9,36
7.4,188.3,62
9.3,254.0,100
17.1,194.2,21
19.6,54.1,97
16.8,244.3,37
13.4,248.7,70
29.4,90.6,39
14.5,246.2,63
29.3,251.6,77
22.2,229.1,38
27.9,147.4,73
22.7,108.6,31
7.6,261.9,38
27.9,36.7,71
20.5,79.6,29
33.6,234.5,55
42.3,42.7,70
33.4,30.7,95
26.9,7.7,82
21.1,285.0,26
15.4,116.0,39
16.6,192.0,45
44.4,237.2,51
7.5,89.1,65
21.9,127.2,91
5.1,52.8,92
28.7,220.2,69
6.9,272.8,88
6.6,46.2,68
8.0,9.5,30
40.1,291.0,85
24.3,46.7,72
21.7,0.4,32
31.9,266.5,30
10.6,190.7,88
21.0,190.6,81
27.7,280.4,63
40.9,203.7,56
13.1,34.1,29
29.2,72.0,25
18.8,23.1,45
12.7,160.5,98
31.5,185.2,30
38.8,227.9,27
20.8,53.4,59
9.4,245.7,40
20.8,84.7,71
36.6,37.0,47
34.2,224.5,92
20.8,180.6,50
40.8,12.8,71
17.2,188.9,20
30.0,246.6,99
14.2,57.3,38
21.4,148.9,34
17.8,121.2,25
36.8,242.8,35
37.3,112.7,51
20.3,26.3,89
23.4,278.3,32
39.7,111.3,61
9.9,15.9,61
32.2,286.1,85
29.4,209.6,91
10.9,248.5,89
17.4,66.0,90
24.6,47.2,95
29.4,6.5,89
23.3,42.4,61
23.8,146.0,85
33.1,263.8,86
25.8,216.0,61
13.9,255.8,51
27.7,185.8,30
6.2,241.2,43
20.3,219.8,51
11.5,255.6,99
6.5,200.0,49
29.4,114.8,31
14.0,94.9,76
11.1,191.4,77
11.0,182.7,31
22.5,70.8,26
35.2,157.0,30
5.6,268.3,51
16.8,93.9,82
16.4,200.8,91
7.2,216.1,88
18.3,186.0,28
22.1,8.8,67
6.2,22.2,47
15.2,165.1,39
13.5,242.0,85
28.4,153.3,24
43.4,181.2,63
29.5,192.3,100
33.3,122.2,34
13.5,259.6,21
8.7,167.6,29
16.2,134.2,64
26.5,19.5,99
42.2,204.9,68
33.6,20.8,39
44.6,55.3,41
27.0,109.5,62
18.6,231.6,88
18.2,31.2,33
18.3,174.2,65
27.3,290.6,51
23.7,284.0,25
7.4,179.2,60
37.8,4.0,56
38.3,9.6,95
9.1,255.4,52
14.7,195.4,23
11.7,47.3,30
30.1,158.9,99
11.4,237.7,59
39.4,279.4,83
16.1,106.9,40
9.1,178.4,78
37.3,62.1,91
42.7,69.2,63
42.9,183.2,94
29.3,238.7,88
6.8,215.0,89
40.5,5.9,73
31.3,252.4,44
12.2,261.2,48
34.1,135.6,28
8.3,128.0,61
30.0,297.8,21
10.4,45.7,59
29.1,86.4,26
11.4,176.3,70
38.5,261.6,83
16.2,84.8,76
28.3,156.0,92
19.6,148.1,24
26.9,217.7,98
40.8,83.5,55
7.1,236.5,94
29.1,236.9,39
43.2,76.4,32
13.8,222.0,40
28.6,235.3,95
16.8,116.9,61
14.9,163.7,66
